Order,Lot Frontage,LotArea,LotShape,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,YearBuilt,YearRemod/Add,Foundation,Bsmt Unf SF,Total Bsmt SF,BaseLivArea,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bathrooms,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice
1848,,5105,IR2,AllPub,FR2,Gtl,Somerst,TwnhsE,2Story,7,5,2004,2004,PConc,312,551,239,Y,551,551,1102,2,1,2.5,2,1,Gd,4,0,Detchd,480,0,60,0,0,0,3,2007,Normal,148800
1849,24,2645,Reg,AllPub,Inside,Gtl,Somerst,Twnhs,2Story,8,5,1999,2000,PConc,776,776,0,Y,764,677,1441,2,1,2.5,2,1,Gd,5,0,Detchd,492,206,0,0,0,0,11,2007,Normal,174000
1850,66,7399,IR1,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7,5,1997,1998,PConc,326,975,649,Y,975,975,1950,2,1,2.5,3,1,Gd,7,1,Detchd,576,0,10,0,0,198,6,2007,Normal,239000
1852,,8010,IR1,AllPub,Inside,Gtl,Somerst,1Fam,2Story,8,5,2003,2004,PConc,90,1054,964,Y,1072,976,2048,2,1,2.5,3,1,Gd,8,2,Detchd,552,0,48,0,0,180,8,2007,Normal,301000
1853,106,8413,IR1,AllPub,Inside,Gtl,Somerst,1Fam,2Story,8,5,1998,1998,PConc,319,1220,901,Y,1220,1142,2362,2,1,2.5,3,1,Gd,8,2,Attchd,1105,147,0,36,0,144,6,2007,Normal,312500
1854,50,9466,IR2,AllPub,FR2,Gtl,Veenker,TwnhsE,1Story,8,5,1994,1995,PConc,0,1494,1494,Y,1494,0,1494,1,1,1.5,1,1,Gd,5,1,Attchd,478,0,30,0,0,217,5,2007,Normal,279700
1855,80,12000,Reg,AllPub,Inside,Gtl,Veenker,1Fam,1Story,7,6,1980,1980,CBlock,270,2002,1732,Y,2362,0,2362,2,1,2.5,3,1,Gd,8,1,Attchd,546,180,16,0,0,0,3,2007,Normal,255000
1856,,16157,IR1,AllPub,FR2,Gtl,Veenker,1Fam,SLvl,5,7,1978,1978,PConc,289,1360,1071,Y,1432,0,1432,1,1,1.5,2,1,Gd,5,1,Attchd,588,168,180,0,0,0,6,2007,Normal,194000
1859,80,9600,Reg,AllPub,FR2,Gtl,Veenker,1Fam,SLvl,6,7,1976,1994,CBlock,528,528,0,Y,1094,761,1855,2,1,2.5,3,1,TA,7,1,Attchd,512,113,100,0,0,0,8,2007,Normal,187000
1863,,7050,Reg,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7,5,2001,2001,PConc,319,1057,738,Y,1057,872,1929,2,1,2.5,3,1,Gd,7,1,Attchd,650,0,235,0,0,0,5,2007,Normal,226000
1864,78,11700,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1968,1968,CBlock,912,912,0,Y,1152,0,1152,1,1,1.5,3,1,TA,7,0,Attchd,412,0,126,0,0,0,9,2007,Normal,143450
1865,80,8000,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,6,6,1970,1970,CBlock,93,1008,915,Y,1403,1008,2411,2,1,2.5,4,1,TA,8,1,Attchd,570,0,192,0,0,0,6,2007,Normal,240050
1867,130,11700,Reg,AllPub,Corner,Gtl,NWAmes,1Fam,1Story,6,5,1968,1968,PConc,385,1295,910,Y,1295,0,1295,1,1,1.5,3,1,TA,6,0,Attchd,528,0,194,0,0,200,4,2007,Normal,164000
1870,78,10530,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,7,6,1993,1993,PConc,329,1148,819,Y,1091,984,2075,2,1,2.5,3,1,Gd,8,1,Attchd,473,235,86,0,0,0,8,2007,Normal,255000
1873,80,9600,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,6,1973,1973,CBlock,326,1242,916,Y,1242,0,1242,1,1,1.5,3,1,TA,6,1,Attchd,528,0,0,0,0,0,9,2007,Normal,175500
1877,79,10289,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1965,1965,CBlock,237,1073,836,Y,1073,0,1073,1,1,1.5,3,1,TA,6,0,Attchd,515,0,0,0,0,0,6,2007,Normal,156000
1883,80,8892,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1960,1960,CBlock,1065,1065,0,Y,1065,0,1065,1,1,1.5,3,1,TA,6,0,Detchd,461,74,0,0,0,0,7,2007,Normal,126500
1894,80,8800,Reg,AllPub,Inside,Gtl,NAmes,1Fam,2Story,6,7,1964,1997,CBlock,431,845,414,Y,845,1309,2154,2,1,2.5,5,1,TA,8,1,Attchd,539,0,0,0,0,161,7,2007,Normal,224500
1896,,22002,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,7,1959,1991,CBlock,206,1592,1386,Y,1652,0,1652,1,1,1.5,3,1,Gd,6,1,Attchd,510,0,0,0,0,201,7,2007,Normal,200000
1906,100,9500,Reg,AllPub,Corner,Gtl,NAmes,1Fam,2Story,6,6,1964,1978,CBlock,374,816,442,Y,1127,850,1977,1,1,1.5,4,1,TA,9,1,Attchd,540,0,52,0,0,0,6,2007,Normal,165000
1910,79,9480,Reg,AllPub,Inside,Gtl,NAmes,1Fam,2Story,5,7,1942,1995,CBlock,342,728,386,Y,888,756,1644,1,1,1.5,3,1,Gd,7,2,Attchd,312,168,0,0,0,0,6,2007,Normal,146500
1915,78,11344,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,5,5,1958,1958,CBlock,414,874,460,Y,874,650,1524,1,1,1.5,3,1,TA,7,0,Attchd,315,0,0,0,0,0,7,2007,Normal,144000
1916,,18450,IR1,AllPub,Inside,Gtl,NAmes,1Fam,2Story,6,5,1965,1979,CBlock,111,1021,910,Y,1465,915,2380,2,1,2.5,3,1,TA,7,1,CarPort,596,0,265,0,0,0,8,2007,Abnorml,129000
1921,75,9750,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1958,1958,CBlock,834,1442,608,Y,1442,0,1442,1,1,1.5,4,1,TA,7,0,Attchd,301,0,0,275,0,0,4,2007,Normal,157900
1923,90,11988,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,6,1957,1957,CBlock,467,1244,777,Y,1244,0,1244,1,1,1.5,3,1,TA,6,2,Attchd,336,0,40,0,0,0,5,2007,Normal,150000
1931,60,11556,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,9,1953,2006,CBlock,456,864,408,Y,1154,0,1154,1,1,1.5,3,1,Ex,6,0,Detchd,336,63,0,0,0,0,7,2007,Normal,142000
1946,113,21281,Reg,AllPub,Inside,Gtl,NAmes,1Fam,2Story,5,4,1935,2007,BrkTil,666,666,0,Y,1308,1778,3086,3,1,3.5,4,1,Gd,9,0,BuiltIn,1200,0,208,290,0,156,11,2007,Family,301600
1951,60,10800,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,5,9,1895,1999,CBlock,736,736,0,Y,751,783,1534,1,1,1.5,3,1,Gd,6,0,NA,0,0,112,0,0,0,7,2007,Normal,148000
1961,60,7200,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,3,1950,1950,CBlock,432,864,432,Y,1238,0,1238,1,1,1.5,3,1,TA,6,1,Attchd,357,0,171,0,0,0,11,2007,Normal,102000
1966,70,7903,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1960,1960,CBlock,503,1242,739,Y,1242,0,1242,1,1,1.5,3,1,TA,6,0,Attchd,324,0,0,0,0,0,5,2007,Family,152000
1970,80,9760,Reg,AllPub,Inside,Mod,NAmes,1Fam,2Story,6,8,1964,1993,CBlock,169,822,653,Y,1020,831,1851,2,1,2.5,3,1,Gd,7,1,Attchd,440,239,42,0,0,0,7,2007,Normal,187000
1983,50,6000,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,3,7,1948,2002,CBlock,318,649,331,Y,679,504,1183,1,1,1.5,2,1,TA,6,0,Detchd,308,0,176,0,0,0,6,2007,Normal,120000
1987,57,9639,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,4,8,1900,1950,PConc,1075,1075,0,Y,1156,642,1798,2,1,2.5,4,1,TA,7,0,Detchd,342,0,0,160,0,0,5,2007,Normal,137000
1990,,10337,IR1,AllPub,Inside,Gtl,OldTown,1Fam,2Story,8,9,1910,1999,BrkTil,725,725,0,N,909,863,1772,2,1,2.5,3,1,Gd,7,0,Detchd,816,0,0,0,0,0,5,2007,Normal,184900
1991,53,9863,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,6,6,1927,1950,BrkTil,322,728,406,Y,914,728,1642,1,1,1.5,4,1,TA,9,1,Detchd,374,0,0,0,0,0,3,2007,Abnorml,145000
1997,60,3600,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,5,7,1930,2005,BrkTil,371,687,316,Y,687,671,1358,1,1,1.5,3,1,Gd,6,1,Detchd,336,0,32,0,0,0,7,2007,Partial,124500
2002,60,10800,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,7,8,1890,1998,BrkTil,718,718,0,Y,1576,978,2554,1,1,1.5,3,1,TA,8,0,Detchd,704,0,48,143,0,0,7,2007,Normal,159500
2009,70,8737,IR1,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,7,1923,1950,BrkTil,765,1065,300,Y,915,720,1635,1,1,1.5,3,1,TA,6,1,Detchd,440,0,38,0,144,0,5,2007,Normal,210000
2011,50,6000,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,2Story,6,6,1939,1950,CBlock,324,600,276,Y,608,624,1232,1,1,1.5,3,1,TA,6,2,Attchd,217,0,0,0,0,0,2,2007,Normal,128000
2014,,6240,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,5,1938,1950,BrkTil,809,861,52,Y,861,548,1409,1,1,1.5,3,1,TA,6,1,Detchd,528,225,0,84,0,0,3,2007,Normal,126000
2018,51,6120,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,2Story,5,8,1920,2004,BrkTil,939,939,0,Y,939,574,1513,1,1,1.5,4,1,TA,8,0,Detchd,180,24,0,150,0,0,5,2007,Normal,137500
2022,47,7755,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,6,8,1918,1995,CBlock,1100,1100,0,Y,1100,1164,2264,2,1,2.5,4,1,TA,8,0,Detchd,408,0,152,0,0,0,5,2007,Normal,200000
2027,,5700,IR1,AllPub,Corner,Gtl,OldTown,1Fam,2Story,7,6,1929,1990,BrkTil,336,672,336,N,672,672,1344,1,1,1.5,3,1,Gd,6,1,Attchd,456,0,0,70,0,0,9,2007,Normal,140000
2031,,7758,Reg,AllPub,Corner,Gtl,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,PConc,816,1040,224,Y,1226,592,1818,1,1,1.5,4,1,TA,7,2,Detchd,240,0,0,0,0,184,6,2007,Normal,169500
2034,60,6882,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,2Story,6,7,1914,2006,PConc,684,684,0,Y,773,582,1355,1,1,1.5,3,1,Gd,7,0,NA,0,136,0,115,0,0,3,2007,Normal,127000
2035,50,9000,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,6,1937,1950,PConc,780,780,0,Y,780,595,1375,1,1,1.5,3,1,Gd,6,1,Detchd,544,0,162,0,0,126,12,2007,Normal,141000
2036,60,9780,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,2Story,7,9,1950,2005,CBlock,224,976,752,Y,976,976,1952,1,1,1.5,4,1,Gd,8,2,Detchd,299,285,0,0,0,216,4,2007,Normal,212300
2037,60,10320,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,5,1915,1950,CBlock,763,1138,375,Y,1138,1042,2180,1,1,1.5,3,1,TA,7,1,Detchd,720,0,0,170,0,0,5,2007,Normal,161000
2041,,12358,IR1,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,6,1941,1950,CBlock,360,720,360,Y,854,0,1382,1,1,1.5,2,1,TA,7,0,Detchd,660,237,0,0,0,0,5,2007,Normal,128500
2042,60,10120,IR1,AllPub,Inside,Gtl,OldTown,2fmCon,2.5Unf,7,4,1910,1950,CBlock,925,925,0,N,964,925,1889,1,1,1.5,4,2,TA,9,1,Detchd,308,0,0,264,0,0,1,2007,Normal,122000
2045,107,12888,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,2Story,7,8,1937,1980,CBlock,717,1005,288,Y,1262,1005,2267,1,1,1.5,3,1,TA,7,2,Attchd,498,521,0,0,0,0,4,2007,Normal,219000
2047,60,8160,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,6,1940,1950,BrkTil,444,756,312,N,756,378,1134,1,1,1.5,3,1,TA,7,0,Detchd,240,0,0,0,0,0,4,2007,AdjLand,126000
2063,71,8197,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,6,5,1977,1977,CBlock,660,660,0,Y,1285,0,1285,1,1,1.5,3,1,TA,7,1,Attchd,528,138,0,0,0,0,4,2007,Normal,143500
2068,70,6960,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1.5Fin,7,8,1940,1998,BrkTil,422,680,258,Y,798,504,1302,1,1,1.5,2,1,Gd,6,2,Attchd,224,0,0,0,0,126,7,2007,Normal,165250
2074,97,10029,IR1,AllPub,Corner,Gtl,ClearCr,1Fam,2Story,6,5,1988,1989,PConc,320,1151,831,Y,1164,896,2060,2,1,2.5,4,1,TA,8,1,Attchd,521,0,228,0,0,192,9,2007,Normal,211000
2080,70,10512,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,6,6,1954,1954,CBlock,497,988,491,Y,988,638,1626,1,1,1.5,3,1,Gd,6,0,Attchd,332,366,0,0,0,0,5,2007,Normal,154000
2092,116,13474,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1990,1991,CBlock,0,700,700,Y,1122,1121,2243,2,1,2.5,4,1,Gd,8,1,Attchd,746,127,44,224,0,0,6,2007,Normal,225000
2093,86,10380,IR1,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1986,1987,CBlock,0,1502,1502,Y,1553,1177,2730,2,1,2.5,4,1,Gd,8,1,Attchd,576,201,96,0,0,0,8,2007,Normal,301000
2094,103,13125,IR1,AllPub,Corner,Gtl,SawyerW,1Fam,2Story,7,5,1991,1991,PConc,422,1104,682,Y,912,1215,2127,2,1,2.5,4,1,Gd,8,1,Attchd,833,72,192,224,0,0,11,2007,Normal,238000
2095,82,11287,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,6,1989,1989,CBlock,386,807,421,Y,1175,807,1982,2,1,2.5,3,1,Gd,7,1,Attchd,575,0,84,0,196,0,1,2007,Normal,228500
2096,75,9317,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1994,2001,PConc,282,779,497,Y,1029,929,1958,2,1,2.5,3,1,Gd,7,1,Attchd,499,202,93,0,0,0,7,2007,Normal,220000
2097,77,9965,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2007,2007,PConc,280,1264,984,Y,1282,1414,2696,2,1,2.5,4,1,Ex,10,1,BuiltIn,792,120,184,0,0,168,10,2007,Partial,383970
2100,93,10481,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2006,2007,PConc,2140,2140,0,Y,2140,0,2140,2,1,2.5,3,1,Gd,8,0,Attchd,894,136,32,0,0,0,6,2007,Partial,360000
2104,69,9588,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2007,2007,PConc,1482,1482,0,Y,1482,1092,2574,2,1,2.5,3,1,Ex,10,1,BuiltIn,868,0,148,0,0,0,11,2007,Partial,276000
2106,85,11103,IR1,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,PConc,728,728,0,Y,728,728,1456,2,1,2.5,3,1,Gd,8,1,Attchd,440,0,0,0,0,0,7,2007,Partial,155835
2112,78,9316,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2005,2006,PConc,879,879,0,Y,879,916,1795,2,1,2.5,3,1,Gd,7,0,Attchd,578,164,111,0,0,0,10,2007,Normal,191000
2114,,14364,IR1,AllPub,Inside,Mod,SawyerW,1Fam,2Story,7,5,1988,1989,CBlock,92,1157,1065,Y,1180,882,2062,2,1,2.5,3,1,TA,7,1,Attchd,454,60,55,0,0,154,4,2007,Normal,277000
2115,,8883,IR1,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1988,1988,PConc,0,929,929,Y,946,927,1873,2,1,2.5,3,1,Gd,7,1,Attchd,619,108,48,0,0,144,5,2007,Normal,207000
2117,,53107,IR2,AllPub,Corner,Mod,ClearCr,1Fam,2Story,6,5,1992,1992,PConc,595,1580,985,Y,1079,874,1953,2,1,2.5,3,1,Gd,9,2,Attchd,501,216,231,0,0,0,6,2007,Normal,240000
2118,,12205,IR1,AllPub,Inside,Gtl,ClearCr,1Fam,2Story,6,8,1966,2007,CBlock,264,832,568,Y,976,1111,2087,2,1,2.5,5,1,Gd,9,0,Attchd,444,133,168,0,0,0,7,2007,Normal,187500
2119,155,20064,IR1,AllPub,Inside,Sev,ClearCr,1Fam,1Story,8,6,1976,1976,CBlock,0,966,966,Y,1743,0,1743,0,1,0.5,0,1,Gd,5,2,Attchd,529,646,0,0,0,0,5,2007,Normal,279000
2123,57,10021,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,6,6,1997,2006,PConc,96,635,539,Y,646,662,1308,2,1,2.5,3,1,Gd,6,0,Attchd,497,142,54,0,0,0,5,2007,Normal,175000
2124,,9531,IR1,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,6,5,1998,1998,PConc,88,794,706,Y,882,914,1796,2,1,2.5,3,1,TA,7,0,Attchd,546,0,36,0,0,0,5,2007,Normal,211000
2126,70,16561,IR2,AllPub,Inside,Mod,CollgCr,1Fam,1Story,5,5,1996,1996,PConc,548,1097,549,Y,1097,0,1097,1,1,1.5,3,1,TA,6,0,Attchd,242,306,0,0,0,0,7,2007,Normal,147900
2128,69,9337,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,6,5,1997,1997,PConc,176,824,648,Y,905,881,1786,2,1,2.5,3,1,Gd,7,0,Attchd,684,0,162,0,0,0,5,2007,Normal,204750
2129,47,10820,IR2,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,1999,1999,PConc,646,988,342,Y,988,885,1873,2,1,2.5,3,1,Gd,7,1,Attchd,597,202,123,0,0,0,3,2007,Normal,235500
2130,43,12352,IR2,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,1998,1999,PConc,215,853,638,Y,853,900,1753,2,1,2.5,3,1,TA,7,1,Attchd,534,0,74,0,0,0,3,2007,Normal,217000
2131,68,9543,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2001,2001,PConc,845,845,0,Y,845,845,1690,2,1,2.5,3,1,Gd,7,0,Attchd,517,0,103,0,0,0,2,2007,Normal,190550
2132,,8826,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2000,2000,PConc,144,985,841,Y,985,857,1842,2,1,2.5,3,1,Gd,7,1,Attchd,486,193,96,0,0,0,7,2007,Normal,217500
2134,72,11317,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2003,2003,PConc,840,840,0,Y,840,828,1668,2,1,2.5,3,1,Gd,8,0,Attchd,500,144,68,0,0,0,9,2007,Normal,180000
2138,45,8982,IR1,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,5,5,1977,1977,CBlock,501,1040,539,Y,1040,0,1040,1,1,1.5,3,1,TA,5,0,Detchd,748,0,0,0,0,0,1,2007,Normal,134900
2142,120,10356,Reg,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,5,6,1975,1975,CBlock,253,969,716,Y,969,0,969,1,1,1.5,3,1,TA,5,0,Attchd,440,0,0,0,0,0,1,2007,Normal,122000
2146,,9375,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2002,2002,PConc,1284,1284,0,Y,1284,885,2169,2,1,2.5,3,1,Gd,7,1,Attchd,647,192,87,0,0,0,8,2007,Normal,228500
2149,70,8749,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2003,2003,PConc,325,979,654,Y,992,940,1932,2,1,2.5,3,1,Gd,7,1,Attchd,610,0,120,0,0,0,6,2007,Normal,213000
2150,65,8158,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2002,2002,PConc,860,860,0,Y,860,869,1729,2,1,2.5,3,1,Gd,7,0,Attchd,542,386,63,0,0,0,8,2007,Normal,200000
2151,66,16226,IR3,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8,5,1998,1999,PConc,747,1028,281,Y,1210,1242,2452,2,1,2.5,4,1,Gd,9,1,BuiltIn,683,208,50,0,0,0,5,2007,Normal,267000
2153,,12728,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2001,2001,PConc,333,1531,1198,Y,1531,908,2439,2,1,2.5,4,1,Gd,7,1,Attchd,560,184,121,0,0,0,1,2007,Normal,275000
2154,,15295,IR3,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,7,5,1996,2002,PConc,98,860,762,Y,1212,780,1992,2,1,2.5,3,1,Gd,7,2,Attchd,608,225,32,0,0,0,6,2007,Normal,211000
2156,80,10000,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8,5,1995,1996,PConc,141,1220,1079,Y,1220,870,2090,2,1,2.5,3,1,Gd,8,1,Attchd,556,0,65,0,0,0,12,2007,Normal,240000
2158,73,17227,IR2,AllPub,CulDSac,Mod,CollgCr,1Fam,1Story,8,5,1999,2000,PConc,426,1341,915,Y,1341,0,1341,1,1,1.5,1,1,Gd,5,1,Attchd,482,240,84,0,0,0,1,2007,Normal,246900
2159,65,8200,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2003,2004,PConc,847,847,0,Y,847,1081,1928,2,1,2.5,4,1,Gd,8,1,BuiltIn,434,100,48,0,0,0,7,2007,Normal,219500
2161,70,8145,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2007,2007,PConc,738,738,0,Y,738,738,1476,2,1,2.5,3,1,Gd,7,0,Attchd,552,0,35,0,0,0,6,2007,Partial,179400
2162,79,9245,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,PConc,939,939,0,Y,939,858,1797,2,1,2.5,3,1,Gd,8,0,Attchd,639,144,53,0,0,0,4,2007,Normal,213500
2166,64,8333,Reg,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2006,2006,PConc,738,738,0,Y,738,753,1491,2,1,2.5,3,1,Gd,7,1,Attchd,484,100,30,0,0,0,5,2007,Normal,168675
2167,64,9045,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,5,2005,2005,PConc,768,768,0,Y,768,768,1536,2,1,2.5,3,1,Gd,6,0,Attchd,400,0,40,0,0,0,6,2007,Normal,167000
2176,,7917,IR1,AllPub,Corner,Gtl,Edwards,1Fam,1Story,6,7,1976,1976,CBlock,392,1143,751,Y,1113,0,1113,1,1,1.5,3,1,TA,6,1,Attchd,504,370,30,0,0,0,5,2007,Normal,148000
2177,,9555,IR1,AllPub,CulDSac,Gtl,Edwards,Duplex,2Story,5,6,1979,1979,Slab,0,0,0,Y,1100,1133,2233,2,1,2.5,5,2,TA,11,0,Attchd,579,0,0,0,0,0,2,2007,Normal,141000
2178,74,8536,Reg,AllPub,Corner,Gtl,Edwards,1Fam,1Story,5,5,2006,2007,PConc,1125,1125,0,Y,1125,0,1125,1,1,1.5,2,1,TA,5,0,Attchd,430,80,64,0,0,0,4,2007,Partial,155000
2179,60,7024,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,5,2005,2006,PConc,110,1090,980,Y,1090,0,1090,1,1,1.5,2,1,TA,5,0,Attchd,450,0,49,0,0,0,6,2007,Normal,157000
2180,60,7023,Reg,AllPub,Inside,Gtl,Edwards,1Fam,2Story,5,5,2005,2006,PConc,123,734,611,Y,734,674,1408,2,1,2.5,3,1,TA,6,0,BuiltIn,489,0,85,0,0,0,5,2007,Normal,171500
2181,128,39290,IR1,AllPub,Inside,Gtl,Edwards,1Fam,1Story,10,5,2008,2009,PConc,1085,5095,4010,Y,5095,0,5095,2,1,2.5,2,1,Ex,15,2,Attchd,1154,546,484,0,0,0,10,2007,Partial,183850
2182,130,40094,IR1,AllPub,Inside,Gtl,Edwards,1Fam,2Story,10,5,2007,2008,PConc,878,3138,2260,Y,3138,1538,4676,3,1,3.5,3,1,Ex,11,1,BuiltIn,884,208,406,0,0,0,10,2007,Partial,184750
2191,70,11767,Reg,AllPub,Inside,Gtl,Edwards,1Fam,2Story,4,7,1910,2000,CBlock,560,560,0,N,796,550,1346,1,1,1.5,2,1,TA,6,0,Detchd,384,168,24,0,0,0,5,2007,Normal,112000
2197,55,10592,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1923,1996,PConc,602,602,0,Y,900,602,1502,1,1,1.5,3,1,Gd,7,2,Detchd,180,96,0,112,0,53,8,2007,Normal,165000
2201,60,7200,Reg,AllPub,Corner,Gtl,SWISU,1Fam,1.5Fin,5,7,1937,1950,BrkTil,162,731,569,Y,981,787,1768,1,1,1.5,3,1,Gd,7,2,Detchd,240,0,0,264,0,0,6,2007,Normal,175000
2204,55,7642,Reg,AllPub,Corner,Gtl,Crawfor,1Fam,1.5Fin,7,8,1918,1998,BrkTil,912,912,0,Y,912,514,1426,1,1,1.5,3,1,Gd,7,1,Detchd,216,0,240,0,0,0,6,2007,Normal,189950
2212,60,7230,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,2.5Unf,7,7,1927,1992,BrkTil,851,851,0,Y,867,851,1718,2,1,2.5,4,1,Gd,8,1,Detchd,264,291,0,60,0,153,10,2007,Normal,238000
2213,126,13108,IR2,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,5,5,1951,1951,CBlock,0,0,0,Y,1226,0,1226,1,1,1.5,2,1,TA,7,1,Attchd,400,174,24,120,0,228,6,2007,Normal,153500
2214,86,22420,IR1,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,6,6,1918,1950,BrkTil,242,1370,1128,N,1370,1254,2624,2,1,2.5,4,1,TA,10,1,Detchd,864,0,0,0,0,0,11,2007,Normal,239000
2215,78,12168,Reg,AllPub,Inside,Mod,Crawfor,1Fam,2Story,8,6,1934,1998,PConc,537,965,428,Y,1940,1254,3194,2,1,2.5,4,1,TA,10,2,Basment,380,0,0,0,0,0,9,2007,Alloca,359100
2217,,11275,IR1,AllPub,Corner,Mod,Crawfor,1Fam,1.5Fin,6,7,1932,1950,CBlock,0,854,854,Y,1096,895,1991,1,1,1.5,3,1,TA,7,1,Detchd,432,0,0,19,0,0,3,2007,Normal,220000
2219,70,10570,Reg,AllPub,Inside,Mod,Crawfor,1Fam,2Story,8,8,1932,1994,CBlock,556,853,297,Y,1549,1178,2727,2,1,2.5,3,1,Gd,10,2,Detchd,440,0,74,0,0,0,12,2007,Normal,315000
